index,title,url,press,date,keyword,content,filtered,Blacklist,Scraped_date
23,"금호석화, 이산화탄소 포집·액화플랜트 착공…CCUS 사업 첫삽",https://www.yna.co.kr/view/AKR20231203019800003?input=1195m,연합뉴스,3주 전,탄소포집저장 투자,"금호석유화학은 지난 1일 전남 여수제2에너지 사업장에서 이산화탄소 포집·저장·활용 사업의 핵심 설비인 이산화탄소 포집·액화 플랜트 착공식을... 앞서 금호석유화학은 작년 7월 한국특수가스와 사업협력 양해각서(MOU) 체결, 합작 계약 등을 거쳐 올해 9월 액화탄산 제조 및 판매 합작법인...",success,Not in Blacklist,2023-12-27
24,"[이슈] 삼성엔지니어링, 온실가스 감축 속도 낸다...수소·탄소중립 신사업 추진 가속화",http://www.paxetv.com/news/articleView.html?idxno=192729,팍스경제TV,5일 전,탄소포집저장 투자,"특히 탄소 포집·활용·저장(CCUS)과 수소 분야의 기술 확보 및 사업개발에 집중하고 있습니다. 수소 관련 기술의 경우 수전해 원천 기술 확보를 위해 전략적 투자를 추진 중이고, 국내외 기업들과 협업을 통해 암모니아 분해와 수소 전소 발전 통합 실증 사업에도 참여하고 있습니다. 이를 통해 에너지 전환...",success,Not in Blacklist,2023-12-27
25,'탄소중립 기술혁신 전략 로드맵' 발표,http://www.energy-news.co.kr/news/articleView.html?idxno=91759,에너지신문,5일 전,탄소포집저장 투자,△이산화탄소 포집·활용(CCU) 기술고도화 전략(안) 이번 이산화탄소 포집·활용(CCU) 기술고도화 전략(안)」에서는 CCU기술을 크게 4가지로 분류했다. 주력기술에 대해서는 4대 권역별 CCU플래그십 프로젝트(예타)를 추진하고 산업전략기술을 육성하기 위해서는 민·관 공동를 지원하고 미래혁신기술에...,fail,Not in Blacklist,2023-12-27
26,포스코 최정우 “기술 공동개발로 철강업계 탄소중립 속도 내야”,https://biz.chosun.com/industry/company/2023/12/05/O7O52BIF7FBD3OIWHIZC2NJ72A/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈,3주 전,탄소포집저장 투자,"업체들은 수소환원제철 기술과 CCUS(Carbon Capture Utilization and Storage, 탄소포집·활용·저장) 기술로 대표되는 철강산업의 저탄소 혁신기술 성과를... 이어 철강업계의 탄소중립을 향한 여정은 이미 시작됐으며, 저탄소 신기술 및 공정 또한 지속 가능한 방식으로 이뤄져야 한다고 강조했다....",success,Not in Blacklist,2023-12-27
27,'석유공사법' 국회 통과로 힘받는 이산화탄소 포집·저장,https://www.asiatime.co.kr/article/20231211500374,아시아타임즈,2주 전,탄소포집저장 투자,"최근 세계적 트렌드는 탄소중립과 온실가스 감축을 추진하기 위하여 석탄·석유 등 화석에너지의 사용 비중을 낮추고, 탄소의 포집·저장과 수소의 사용을 확대하기 위한 신에너지 기술의 개발과 관련된 투자의 확대가 이뤄지고 있는 상황이다. 한국석유공사 본사.(사진=석유공사) 11일 한국석유공사에 따르면...",fail,Not in Blacklist,2023-12-27
28,"'탄소가 돈이다' 석화업계, 새 먹거리 'CCUS' 시장 본격 확장",http://www.fnnews.com/news/202312051525585012,파이낸셜뉴스,3주 전,탄소포집저장 투자,"금호석유화학, SK E&S 가 동티모르 탄소 포집·저장(CCS)사업을 본격화하는 등 석화업계가 탄소감축과 연계한 미래 신사업인 CCUS 사업에 적극 나서고... SGC에너지는 지난해 5월 570억원 규모의 이산화탄소 포집 및 활용 사업에 를 결정하며 CCU 사업을 본격화 했다. 금호석유화학은 이달 초 전남 여수...",fail,Not in Blacklist,2023-12-27
29,"기후위기 대응의 게임 체인저, 직접공기포집",https://www.sciencetimes.co.kr/news/%ea%b8%b0%ed%9b%84%ec%9c%84%ea%b8%b0-%eb%8c%80%ec%9d%91%ec%9d%98-%ea%b2%8c%ec%9e%84-%ec%b2%b4%ec%9d%b8%ec%a0%80-%ec%a7%81%ec%a0%91%ea%b3%b5%ea%b8%b0%ed%8f%ac%ec%a7%91/,사이언스타임즈,7일 전,탄소포집저장 투자,"지난 기사(지난기사 바로가기)에서 탄소 포집, 저장 및 활용(Carbon Capture, Storage and Utilization, 이하 CCUS)에 대해 알아보았다. 지난 기사에서... 이산화탄소를 배출한다는 것은 말이 되지 않는다. DAC의 미래 전망은 밝다. 최근 몇 년 동안 DAC에 대한 공공 및 민간 가 크게 증가했으며 점점 더 많은...",fail,Not in Blacklist,2023-12-27
30,SK와 빌 게이츠의 '그린 공감대'…美 이퓨얼 기업 투자,https://www.nocutnews.co.kr/news/6057018,노컷뉴스,3주 전,탄소포집저장 투자,인피니움은 SK이노베이션의 원유·석유제품 트레이딩 사업 자회사 SK트레이딩인터내셔널(SKTI)이 지난해 10월 투자한 기업이다. 탄소 포집·저장(CCS) 기술로 포집한 이산화탄소를 수소와 합성해 이퓨얼을 생산·정제하는 기술을 갖고 있다. 이퓨얼 생산에 필요한 수소는 재생에너지로 물을 분해해...,success,Not in Blacklist,2023-12-27
31,"금호석유화학, 여수서 이산화탄소 포집·액화플랜트 착공",http://news.heraldcorp.com/view.php?ud=20231204000036,헤럴드경제,3주 전,탄소포집저장 투자,금호석유화학은 지난 1일 전남 여수제2에너지 사업장에서 탄소 포집·저장·활용 사업의 핵심 설비인 이산화탄소 포집·액화 플랜트 착공식을 열었다고... 앞서 금호석유화학은 지난해 7월 한국특수가스와의 사업협력 양해각서(MOU)를 체결하고 합작 계약 등을 거쳐 올해 9월 액화탄산 제조·판매 합작법인...,success,Not in Blacklist,2023-12-27
32,"“탄소중립 가는 길, 무탄소에너지 함께 가야”",https://news.kmib.co.kr/article/view.asp?arcid=0018937504&code=61121711&cp=nv,국민일보,3주 전,탄소포집저장 투자,"탄소중립 목표 달성을 위해서는 재생에너지와 원자력발전, 청정수소, 이산화탄소 포집·활용·저장(CCUS) 기술 등을 모두 포괄하는 무탄소에너지(CFE)의... 이 교수는 “하나의 대안을 확정하기보다는 여러 대안에 동시에 투자하며 역량을 확보한 뒤 상황을 살펴 단계적으로 확대, 지속, 중단 여부를 결정해야...",fail,Not in Blacklist,2023-12-27
33,"COP28 폐막…""2050 탄소중립 이행 중요성 재확인""",https://www.electimes.com/news/articleView.html?idxno=330237,전기신문,1주 전,탄소포집저장 투자,"또한 당사국들은 기후위기 대응을 위한 전반적인 패러다임의 전환을 강조하고, 모든 투자의 흐름을 저탄소발전 목표에 부합하도록 할 것을... 결과문서에 재생에너지뿐만 아니라 원자력, 저탄소 수소, 탄소 포집 활용 및 (CCUS) 등 저 기술 가속화를 위해 노력한다는 합의가 도출됐다""고 말했다.",fail,Not in Blacklist,2023-12-27
34,[거대한 충격 새 기후대응] 막 내린 COP28(제28차 유엔기후변화협약 당사국총회) … 국제탄소시장 힘겨루기는 '계속',http://www.naeil.com/news_view/?id_art=483290,내일신문,1주 전,탄소포집저장 투자,"및 탄소 포집 활용 및 저장(CCUS) 등 저탄소 기술 가속화 △저감 장치 없는 석탄발전의 단계적 감축 등이다. 제28차 유엔 기후변화협약 당사국 총회... 1500억달러를 투자할 계획""이라며 ""이러한 투자계획은 산업화 이전 대비 지구 평균기온 상승 1.5C 한도 내에서 실행 가능하다""고 밝혔다. 물론 그는...",fail,Not in Blacklist,2023-12-27
35,"보임그룹 ""여수국가산단 세계최초 청정수소 발전·생산시설 7500억 투자협약""",http://www.breaknews.com/1005290,브레이크뉴스,6일 전,탄소포집저장 투자,원 투자를 계획 중이라고 전했다. 또 금호석유화학㈜는 국가산단 내 발전소로부터 포집된 이산화탄소 가스의 포집... 이산화탄소 가스를 이용해 액화 이산화탄소를 생산·저장하는 제조시설을 2025년까지 170억 원 규모로 신설할...,success,Not in Blacklist,2023-12-27
36,"전남도, 1조 원 규모 투자유치 협약",https://www.seoul.co.kr/news/newsView.php?id=20231220500209&wlog_tag3=naver,서울신문언론사 선정,6일 전,탄소포집저장 투자,투자와 1117명의 신규 일자리 창출을 약속받았다. 금호석유화학(주)은 여수 국가산단 일원에서 운영 중인 발전소의 배기가스에서 이산화탄소를 포집(CCUS)... 에너지저장장치(ESS)를 제조하는 공장을 짓는다. 또한 월드콥터 코리아(주)는 광양 명당3지구에 화물운송 로봇 헬리콥터 생산 공장을 지을 예정이다....,success,Not in Blacklist,2023-12-27
37,"금호석유화학, 이산화탄소를 ‘액화탄산’으로…CCUS 사업 첫 삽",https://www.mediapen.com/news/view/877028,미디어펜,3주 전,탄소포집저장 투자,금호석유화학은 지난 1일 전남 여수제2에너지 사업장에서 이산화탄소 포집·저장·활용(CCUS) 사업의 핵심 설비인 이산화탄소 포집·액화 플랜트 착공식을 진행했다고 3일 밝혔다. 금호석유화학은 지난해 7월 한국특수가스와 사업협력 MOU(양해각서)를 체결했다. 이후 합작 계약 등을 거쳐 지난 9월 액화탄산...,fail,Not in Blacklist,2023-12-27
38,"SK, '자발적 탄소배출권 시장' 확대 위해 연합체 구축",https://www.esgeconomy.com/news/articleView.html?idxno=5382,ESG경제,2주 전,탄소포집저장 투자,"협약 참여기업과 기관들은 또 ▲수소 생산 ▲플라스틱 재활용 ▲탄소 포집·저장 등 12개 유망 탄소 저감 기술을 대상으로 탄소감축 인증 방법론을 개발하는 동시에 탄소배출권 발행·거래를 확대해 나갈 방침이다. SK㈜, SK E&S, 신한증권 등 3개사는 이와 별도로 글로벌 배출권 디벨로퍼인...",success,Not in Blacklist,2023-12-27
39,"최정우 회장 “저탄소 기술 협력, 철강산업 탄소중립 더 빨리 달성”",http://www.g-enews.com/ko-kr/news/article/news_all/202312051437041289a67d2c7d5a_1/article.html,글로벌이코노믹,3주 전,탄소포집저장 투자,"기술과 탄소 포집‧활용‧저장기술(CCUS)로 대표되는 철강산업의 저탄소 혁신 기술 성과를 공유하고 탄소중립 달성을 앞당기기 위한 회원사 간... 이어 “철강업계의 탄소중립을 향한 여정은 이미 시작되었으며, 저탄소 신기술 및 공정에 대한 또한 지속가능한 방식으로 이루어져야 한다”고...",fail,Not in Blacklist,2023-12-27
40,"[더팩트-CCUS 토론회] 민배현 교수 ""CCUS, 탄소 감축·산업 동반 활성화 이끌 것""",http://news.tf.co.kr/read/ptoday/2058307.htm,더팩트,4주 전,탄소포집저장 투자,"해외에서는 포집과 수소·저장을 이원화하는 컨소시엄 위주의 사업을 진행해 경쟁력을 확보해야 하는 시점""이라며 CCUS는 해외 자원개발 산업의 일환이기 때문에 투자 사업을 진행하기 위해 필요한 융자심의 제도 등이 접목될 필요성이 있다""고 말했다. CCUS 산업이 중립을 넘어 국내 산업 발전에...",fail,Not in Blacklist,2023-12-27
41,[기후테크가 온다] 콘크리트가 대기 중 이산화탄소 잡는다,https://biz.chosun.com/science-chosun/technology/2023/12/01/6V7QI44U5BF7RBB42UCRIJEZWA/?utm_source=naver&utm_medium=original&utm_campaign=biz,조선비즈,3주 전,탄소포집저장 투자,떠오르는 탄소 포집·활용·저장(CCUS) 기술에 주목하고 있다. 특히 지구의 온도 상승을 저지하기 위해선 탄소 배출을 낮추는 기술뿐 아니라 이미 공기... 이 회사는 최근 CCUS에 대한 관심이 높아지면서 세계 최대 자산운용사인 블랙록에서 5억5000만 달러(7200억원)를 받기도 했다. 배출로 고민이...,fail,Not in Blacklist,2023-12-27
42,"한국-영국, 탄소포집·활용 연구 협력플랫폼 구축 합의",https://www.ekn.kr/web/view.php?key=20231201010000115,에너지경제,3주 전,탄소포집저장 투자,"우리나라와 영국이 탄소 포집·활용·저장 기술(CCUS)을 함께 연구하기로 했다. 한국CCUS추진단(공동이사장 김동섭 한국석유공사, 김태균... 권이균 한국CCUS 추진단장은 ""북해 유·가스전 개발로 CCS 역량 및 기술수준이 높고 CCUS 관련 기술개발에 를 확대하고 있는 영국과의 연구협력을 통해 양국의...",success,Not in Blacklist,2023-12-27
43,최정우 포스코그룹 회장 ‘탄소중립·기술혁신’ 강조 [탄소중립 이끄는 글로벌 기업],http://news.heraldcorp.com/view.php?ud=20231206000432,헤럴드경제,2주 전,탄소포집저장 투자,CCUS(탄소포집·활용·저장) 기술로 대표되는 철강산업의 저탄소 혁신 기술 성과를 공유하고 탄소중립 달성을 앞당기기 위한 회원사 간 협력 방안에 대해... 이어 저탄소 신기술과 공정에 대한 투자 또한 지속 가능한 방식으로 이뤄져야 한다고 강조했다. 최 회장은 특히 “저 철강 제조 공정 개발을 위한...,fail,Not in Blacklist,2023-12-27
44,EU 탄소제거인증제 도입 동향 및 전망,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=90&CONTENTS_NO=1&bbsGbn=244&bbsSn=244&pNttSn=209788,KOTRA해외시장뉴스,2주 전,탄소포집저장 투자,"그러나 탄소배출 감축만으로는 기후목표 달성에 어려움이 있을 것으로 예상됨에 따라 탄소포집·저장(CCS; Carbon Capture Storage) 및 탄소제거(CDR; Carbon... 탄소제거인증을 통해 농·임업 종사자, 기업 등의 기후변화대응 노력에 보상하고 이로써 탄소제거기술개발을 위한 유치가 촉진될 것으로...",fail,Blacklist,2023-12-27
45,"[이슈] 금호석유화학, 탄소중립 실현 '성큼'...CCUS사업으로 성장 기회 모색",http://www.paxetv.com/news/articleView.html?idxno=192236,팍스경제TV,1주 전,탄소포집저장 투자,여러 국제에너지기구에서 온실가스 감축의 중요 수단으로 꼽고 있는 'CCUS(이산화탄소 포집·활용·저장) 사업'의 핵심 설비인데요. 열병합발전소 스팀 및... 준비 '촘촘' 지난해 7월 금호석유화학은 한국특수가스와의 사업협력 양해각서(MOU) 체결을 시작으로 합작 계약 등을 거쳐 지난 9월 액화탄산 제조 및...,fail,Not in Blacklist,2023-12-27
