index,title,url,press,date,keyword,content,filtered,isBlacklist,Scraped_date
27,2월 3주 주요 제조업 전망,http://www.laborplus.co.kr/news/articleView.html?idxno=31034,참여와혁신,2023.02.21.,파나시아 암모니아 투자계획 해외,"무탄소 연료엔 수소와 암모니아 등이 있음 ▷ 전망 - 노르웨이 선급 DNV는 지난해 LNG 추진 선박이 전 세계에서 발주된 선박의 9.7% 정도 수준이었다고... 2공장 투자 계획을 400억 달러(약 50조 8,800억 원)로 당초 계획보다 3배 늘린 바 있음. 이번 신공장은 2021년 착공한 피닉스 1공장 건설 규모인 120억 달러...",fail,Not in Blacklist,2023-12-26
28,'15兆 친환경 투자' HMM의 탄소감축 어디까지,http://www.fnnews.com/news/202310101635244005,파이낸셜뉴스,2023.10.11.,파나시아 암모니아 투자계획 해외,HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당한다. 암모니아 운송 선박 공급 및 선박 운영·관리 서비스를 제공한다. HMM은 탄소 포집시스템 실증 연구도 진행 중이다. 삼성중공업과 국내 친환경 설비기업 와 공동으로 추진하는 컨테이너선박용 탄소 포집시스템 실증...,success,Not in Blacklist,2023-12-26
29,내년부터 탄소배출량 넘기면 운항 제한…HMM이 찾은 온실가스 줄이는 비법 [ESG클린리더스],https://www.hankookilbo.com/News/Read/A2023110316430003188?did=NA,한국일보,2023.11.08.,파나시아 암모니아 투자계획 해외,메탄올과 암모니아 등 저탄소·무탄소 대체 연료에 대한 연구·개발(R&D)은 물론 기존 선박을 개조하거나 바이오 선박유 실증을 하는 등 다양하게 노력하고 있다. 회사가 지난해 7월 발표한 중장기 전략의 열쇳말은 '친환경'이었다. 여기엔 사업 다각화 등을 포함해 약 15조 원 규모의 이 담겼는데...,fail,Not in Blacklist,2023-12-26
30,"'글로벌 대한민국, 해운이 경쟁력이다'",http://www.dailylog.co.kr/news/articleView.html?idxno=24560,데일리로그,2023.10.25.,파나시아 암모니아 투자계획 해외,"과거 실적과 중장기 투자계획, 동종 해운업계의 온실 감축 트렌드 등을 파악해 적정한 감축 목표를 세우고 이를 실행해 나가고 있다. 세부적으로... 이를 통해 HMM은 롯데정밀화학이 해외에서 확보한 암모니아의 해상운송을 담당하고, 운송 선박의 운영 및 관리 서비스도 제공한다. HMM은 해당 협약으로...",fail,Not in Blacklist,2023-12-26
31,[Who Is ?] 김경배 HMM 대표이사 사장,https://www.businesspost.co.kr/BP?command=article_view&num=316843,비즈니스포스트,2023.06.01.,파나시아 암모니아 투자계획 해외,"김경배는 취임 첫해인 2022년 7월 15조 원 규모의 중장기 투자계획을 밝혔다. 여기에는 종합물류, 에너지 운송 및 발굴 등 잠재적 사업 다각화를 위한... 같은 달 24일에는 롯데정밀화학과 암모니아 해상운송 업무협약을 맺고 롯데정밀화학이 확보한 의 해상운송을 전담하게됐다....",fail,Blacklist,2023-12-26
32,"“내륙운송도 ‘친환경’으로”… HMM, 하반기 美서 전기트럭 운송 시범사업",https://www.viva100.com/main/view.php?key=20230528010008240,브릿지경제,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자할 계획이다. 아울러 현재 운영 중인 해외 컨테이너 터미널 사업장에 친환경 에너지를... 생산할 계획이다. 앞서 HMM은 ‘WCE 2023’에서 ‘선박용 탄소 포집·저장 시스템’(OCCS) 연구사업, 액화 이산화탄소 수송 사업, 해상운송 사업 등...",fail,Not in Blacklist,2023-12-26
33,"HMM, 내륙운송도 '친환경'…하반기 美서 전기트럭 운송 시범사업",https://www.yna.co.kr/view/AKR20230527036100003?input=1195m,연합뉴스,2023.05.28.,파나시아 암모니아 투자계획 해외,"특히 HMM은 전기트럭의 안정적 운용을 위해 충전소 설치에 투자하겠다는 계획을 함께 밝혔다. 또 HMM은 현재 운영 중인 해외 컨테이너 터미널 사업장에... 생산할 계획이다. 아울러 HMM은 이번 기후산업국제박람회에서 '선박용 탄소 포집·저장 시스템'(OCCS) 연구사업, 액화 이산화탄소 수송 사업, ...",fail,Not in Blacklist,2023-12-26
34,2월 3주 주요 제조업 전망,http://www.laborplus.co.kr/news/articleView.html?idxno=31034,참여와혁신,2023.02.21.,파나시아 암모니아 투자계획 해외,"무탄소 연료엔 수소와 암모니아 등이 있음 ▷ 전망 - 노르웨이 선급 DNV는 지난해 LNG 추진 선박이 전 세계에서 발주된 선박의 9.7% 정도 수준이었다고... 2공장 투자 계획을 400억 달러(약 50조 8,800억 원)로 당초 계획보다 3배 늘린 바 있음. 이번 신공장은 2021년 착공한 피닉스 1공장 건설 규모인 120억 달러...",fail,Not in Blacklist,2023-12-26
0,"포스코·DL이앤씨·SK에코, 43억弗 시장 ‘그린수소’에 주목",http://www.fntimes.com/html/view.php?ud=202310090941579453dd55077bc2_18,한국금융신문,2023.10.10.,포스코이앤씨 암모니아 투자계획 해외,"포스코이앤씨는 그린에너지를 중심으로 2030년까지 121조원을 투자할 계획이다. 기존 플랜트·인프라·건축의 틀을 뛰어넘어 융·복합 시너지 구현이... SK에코플랜트는 풍력발전으로 생산한 전기를 물로 분해해 연간 6만톤의 그린수소를 생산하고, 이를 다시 36톤의 그린 로 전환해 유럽 등에...",fail,Not in Blacklist,2023-12-26
1,"국내기업들, 중동시장 공략 박차",http://www.wsobi.com/news/articleView.html?idxno=218425,여성소비자신문,2023.10.23.,포스코이앤씨 암모니아 투자계획 해외,"이번 기회에 한전은 포스코홀딩스와 롯데케미칼과 '팀코리아(Team Korea)'를 꾸려 청정암모니아를 장기 구매하고 아람코 블루암모니아 사업의 지분을 투자하는 구체적인 조건을 협의할 계획이다. 한전은 SEC와 사우디 내 그리드 표준화, 엔지니어링과 사업 공동개발 기회를 모색하기 위한 전략적...",fail,Not in Blacklist,2023-12-26
2,"건설사, 친환경사업 그린수소에 '그린라이트'",http://www.goodkyung.com/news/articleView.html?idxno=217565,굿모닝경제,2023.09.20.,포스코이앤씨 암모니아 투자계획 해외,"및 암모니아 수소 추출 설비에 대해 자체기술, 외부 라이센스, 전문인력을 확대하고 있다. 앞으로 포스코이앤씨는 수소플랜트 건설 수행 실적을 기반으로 호주, 동남아, 중동 등 해외시장에서 프로젝트를 자체 수행을 위한 역량 강화에 집중한다는 이다. 말레이시아 에너지기업 페트로스와 '이산화탄소...",success,Not in Blacklist,2023-12-26
3,6월 2주 국내 ESG 이슈 핫클립,http://www.impacton.net/news/articleView.html?idxno=6683,임팩트온,2023.06.16.,포스코이앤씨 암모니아 투자계획 해외,"삼성重, 암모니아 추진선 상용화 앞장 삼성중공업이 거제에 '암모니아 실증설비'를 구축하고 암모니아 추진선 실선화에 속도를 냈다. 삼성중공업은... 현대차는 현재 현지 정부와 협상 테이블에 앉아 공장 설립 포함 다양한 지원 프로젝트 등을 검토하고 있다. 장기 프로젝트로 이뤄지는 만큼...",fail,Blacklist,2023-12-26
4,[Who Is ?] 임병용 GS건설 대표이사 부회장,https://www.businesspost.co.kr/BP?command=article_view&num=304310,비즈니스포스트,2023.01.26.,포스코이앤씨 암모니아 투자계획 해외,"GS건설은 ESG 시대를 맞아 다양한 방법을 통해 건설산업에 친환경 공법의 적용도 확대해 나간다는 계획을 세웠다. 미래사업 전략에서도 ESG 경영을 중요한 요소로 고려하고 있다. GS이니마를 통한 수처리 사업을 비롯해 모듈러 사업, 2차전지 배터리 재활용 사업, 태양광 지분형 사업...",success,Blacklist,2023-12-26
5,건설업계 '친환경 패러다임' 차세대 먹거리로 부상,http://www.newsprime.co.kr/news/article.html?no=562480,프라임경제,2022.03.04.,포스코이앤씨 암모니아 투자계획 해외,"삼성물산에 따르면, 지난달 24일 △포스코(005490) △포스코에너지 △GS에너지 △한국석유공사 △한국남부발전과 수소·암모니아 등 청정에너지 사업을 공동으로 추진하기 위한 협약(MOU)을 체결했다. 이번 협약으로 에서 생산한 청정에너지를 도입·저장하는 인프라 및 공급망을 구축해 동해권역에...",success,Not in Blacklist,2023-12-26
6,"포스코·DL이앤씨·SK에코, 43억弗 시장 ‘그린수소’에 주목",http://www.fntimes.com/html/view.php?ud=202310090941579453dd55077bc2_18,한국금융신문,2023.10.10.,포스코이앤씨 암모니아 투자계획 해외,"포스코이앤씨는 그린에너지를 중심으로 2030년까지 121조원을 투자할 계획이다. 기존 플랜트·인프라·건축의 틀을 뛰어넘어 융·복합 시너지 구현이... SK에코플랜트는 풍력발전으로 생산한 전기를 물로 분해해 연간 6만톤의 그린수소를 생산하고, 이를 다시 36톤의 그린 로 전환해 유럽 등에...",fail,Not in Blacklist,2023-12-26
7,"국내기업들, 중동시장 공략 박차",http://www.wsobi.com/news/articleView.html?idxno=218425,여성소비자신문,2023.10.23.,포스코이앤씨 암모니아 투자계획 해외,"이번 기회에 한전은 포스코홀딩스와 롯데케미칼과 '팀코리아(Team Korea)'를 꾸려 청정암모니아를 장기 구매하고 아람코 블루암모니아 사업의 지분을 투자하는 구체적인 조건을 협의할 계획이다. 한전은 SEC와 사우디 내 그리드 표준화, 엔지니어링과 사업 공동개발 기회를 모색하기 위한 전략적...",fail,Not in Blacklist,2023-12-26
8,"건설사, 친환경사업 그린수소에 '그린라이트'",http://www.goodkyung.com/news/articleView.html?idxno=217565,굿모닝경제,2023.09.20.,포스코이앤씨 암모니아 투자계획 해외,"및 암모니아 수소 추출 설비에 대해 자체기술, 외부 라이센스, 전문인력을 확대하고 있다. 앞으로 포스코이앤씨는 수소플랜트 건설 수행 실적을 기반으로 호주, 동남아, 중동 등 해외시장에서 프로젝트를 자체 수행을 위한 역량 강화에 집중한다는 이다. 말레이시아 에너지기업 페트로스와 '이산화탄소...",success,Not in Blacklist,2023-12-26
9,6월 2주 국내 ESG 이슈 핫클립,http://www.impacton.net/news/articleView.html?idxno=6683,임팩트온,2023.06.16.,포스코이앤씨 암모니아 투자계획 해외,"삼성重, 암모니아 추진선 상용화 앞장 삼성중공업이 거제에 '암모니아 실증설비'를 구축하고 암모니아 추진선 실선화에 속도를 냈다. 삼성중공업은... 현대차는 현재 현지 정부와 협상 테이블에 앉아 공장 설립 포함 다양한 지원 프로젝트 등을 검토하고 있다. 장기 프로젝트로 이뤄지는 만큼...",fail,Blacklist,2023-12-26
10,[Who Is ?] 임병용 GS건설 대표이사 부회장,https://www.businesspost.co.kr/BP?command=article_view&num=304310,비즈니스포스트,2023.01.26.,포스코이앤씨 암모니아 투자계획 해외,"GS건설은 ESG 시대를 맞아 다양한 방법을 통해 건설산업에 친환경 공법의 적용도 확대해 나간다는 계획을 세웠다. 미래사업 전략에서도 ESG 경영을 중요한 요소로 고려하고 있다. GS이니마를 통한 수처리 사업을 비롯해 모듈러 사업, 2차전지 배터리 재활용 사업, 태양광 지분형 사업...",success,Blacklist,2023-12-26
11,건설업계 '친환경 패러다임' 차세대 먹거리로 부상,http://www.newsprime.co.kr/news/article.html?no=562480,프라임경제,2022.03.04.,포스코이앤씨 암모니아 투자계획 해외,"삼성물산에 따르면, 지난달 24일 △포스코(005490) △포스코에너지 △GS에너지 △한국석유공사 △한국남부발전과 수소·암모니아 등 청정에너지 사업을 공동으로 추진하기 위한 협약(MOU)을 체결했다. 이번 협약으로 에서 생산한 청정에너지를 도입·저장하는 인프라 및 공급망을 구축해 동해권역에...",success,Not in Blacklist,2023-12-26
12,"포스코·DL이앤씨·SK에코, 43억弗 시장 ‘그린수소’에 주목",http://www.fntimes.com/html/view.php?ud=202310090941579453dd55077bc2_18,한국금융신문,2023.10.10.,포스코이앤씨 암모니아 투자계획 해외,"포스코이앤씨는 그린에너지를 중심으로 2030년까지 121조원을 투자할 계획이다. 기존 플랜트·인프라·건축의 틀을 뛰어넘어 융·복합 시너지 구현이... SK에코플랜트는 풍력발전으로 생산한 전기를 물로 분해해 연간 6만톤의 그린수소를 생산하고, 이를 다시 36톤의 그린 로 전환해 유럽 등에...",fail,Not in Blacklist,2023-12-26
13,"국내기업들, 중동시장 공략 박차",http://www.wsobi.com/news/articleView.html?idxno=218425,여성소비자신문,2023.10.23.,포스코이앤씨 암모니아 투자계획 해외,"이번 기회에 한전은 포스코홀딩스와 롯데케미칼과 '팀코리아(Team Korea)'를 꾸려 청정암모니아를 장기 구매하고 아람코 블루암모니아 사업의 지분을 투자하는 구체적인 조건을 협의할 계획이다. 한전은 SEC와 사우디 내 그리드 표준화, 엔지니어링과 사업 공동개발 기회를 모색하기 위한 전략적...",fail,Not in Blacklist,2023-12-26
14,"건설사, 친환경사업 그린수소에 '그린라이트'",http://www.goodkyung.com/news/articleView.html?idxno=217565,굿모닝경제,2023.09.20.,포스코이앤씨 암모니아 투자계획 해외,"및 암모니아 수소 추출 설비에 대해 자체기술, 외부 라이센스, 전문인력을 확대하고 있다. 앞으로 포스코이앤씨는 수소플랜트 건설 수행 실적을 기반으로 호주, 동남아, 중동 등 해외시장에서 프로젝트를 자체 수행을 위한 역량 강화에 집중한다는 이다. 말레이시아 에너지기업 페트로스와 '이산화탄소...",success,Not in Blacklist,2023-12-26
